Res_ID,District_ID,Date,Current_Capacity_TMC,Max_Capacity_TMC
3285,25,2023-10-21,9.71,19.71
3286,4,2023-12-15,15.15,25.09
3287,26,2023-09-02,23.55,31.99
3288,9,2023-04-11,4.73,16.06
3289,14,2023-02-07,5.85,20.56
3290,4,2023-05-16,9.99,27.72
3291,17,2023-09-28,5.0,9.1
3292,8,2023-09-10,6.98,11.5
3293,30,2023-11-18,10.12,16.68
3294,16,2023-11-18,21.56,26.32
3295,27,2023-07-05,11.59,15.83
3296,21,2023-08-03,12.6,25.23
3297,5,2023-11-07,15.87,30.95
3298,9,2023-03-06,5.83,14.24
3299,5,2023-09-29,15.87,25.07
3300,9,2023-03-13,5.72,24.59
3301,2,2023-07-30,8.27,11.2
3302,14,2023-02-11,2.29,13.56
3303,26,2023-05-28,8.17,25.89
3304,8,2023-09-04,11.54,18.93
3305,25,2023-02-02,2.69,24.19
3306,15,2023-01-15,7.14,17.14
3307,10,2023-04-08,15.36,29.34
3308,27,2023-05-15,13.39,26.95
3309,8,2023-12-20,8.51,18.88
3310,28,2023-11-08,12.57,16.39
3311,16,2023-08-05,7.06,10.62
3312,33,2023-04-07,5.95,20.83
3313,21,2023-11-17,5.9,20.31
3314,5,2023-07-31,24.85,29.82
3315,30,2023-08-11,21.51,26.81
3316,18,2023-01-08,6.37,25.45
3317,16,2023-03-17,11.92,30.8
3318,15,2023-10-23,6.26,9.95
3319,5,2023-10-20,17.64,22.74
3320,15,2023-12-04,15.06,26.14
3321,12,2023-06-25,21.89,28.21
3322,9,2023-10-01,8.89,11.36
3323,10,2023-11-22,19.58,27.8
3324,26,2023-08-21,5.79,9.76
3325,7,2023-03-31,5.76,19.96
3326,25,2023-11-05,3.87,17.4
3327,16,2023-08-25,16.49,17.98
3328,17,2023-11-06,7.48,19.06
3329,21,2023-03-26,2.62,15.1
3330,12,2023-06-10,10.08,16.0
3331,12,2023-11-11,12.42,21.73
3332,27,2023-05-12,9.84,19.66
3333,17,2023-06-04,12.41,17.88
3334,18,2023-05-08,0.1,6.68
3335,28,2023-12-27,4.41,7.69
3336,28,2023-09-17,14.15,15.86
3337,8,2023-03-01,12.7,31.56
3338,5,2023-06-08,7.84,11.94
3339,15,2023-04-24,11.41,28.04
3340,3,2023-08-07,6.88,11.46
3341,17,2023-01-13,7.44,15.67
3342,2,2023-06-14,24.2,26.96
3343,32,2023-09-03,9.67,13.04
3344,6,2023-06-20,9.07,14.37
3345,21,2023-12-26,3.28,6.86
3346,23,2023-11-01,8.35,21.66
3347,4,2023-11-24,0.35,8.38
3348,25,2023-12-24,0.9,5.84
3349,11,2023-09-04,16.22,22.17
3350,31,2023-11-09,5.14,10.98
3351,4,2023-03-29,3.81,26.2
3352,23,2023-10-23,1.37,5.07
3353,7,2023-12-19,4.14,10.69
3354,10,2023-01-09,3.33,24.76
3355,18,2023-07-19,14.81,30.18
3356,16,2023-08-28,25.32,26.16
3357,11,2023-03-01,7.17,14.61
3358,27,2023-04-02,5.47,13.67
3359,26,2023-07-22,15.86,24.47
3360,2,2023-04-21,3.75,14.01
3361,10,2023-04-08,0.1,10.52
3362,21,2023-09-18,4.82,7.53
3363,20,2023-02-07,2.96,17.0
3364,1,2023-03-31,0.1,12.1
3365,21,2023-06-26,18.24,24.87
3366,32,2023-08-28,10.05,18.82
3367,15,2023-08-22,21.17,24.2
3368,13,2023-11-05,2.44,12.09
3369,23,2023-09-08,3.73,7.55
3370,21,2023-06-27,18.8,24.96
3371,5,2023-10-16,8.85,12.3
3372,10,2023-05-11,1.42,19.27
3373,29,2023-05-18,3.94,8.65
3374,6,2023-02-07,6.01,13.05
3375,5,2023-09-03,26.03,30.6
3376,14,2023-07-20,4.26,8.54
3377,30,2023-01-07,6.43,19.75
3378,14,2023-12-30,6.13,12.21
3379,28,2023-03-17,7.08,22.7
3380,23,2023-07-21,12.46,18.3
3381,30,2023-08-09,19.82,24.88
3382,7,2023-02-22,8.54,30.22
3383,11,2023-07-06,13.77,16.12
3384,19,2023-03-24,4.9,15.44
3385,14,2023-04-17,9.61,33.09
3386,2,2023-01-08,4.31,12.73
3387,3,2023-07-05,18.44,21.6
3388,26,2023-05-08,2.47,14.08
3389,3,2023-09-18,15.42,21.96
3390,10,2023-10-23,5.53,12.67
3391,11,2023-11-18,7.72,11.96
3392,17,2023-11-23,1.86,8.7
3393,9,2023-09-19,22.4,28.04
3394,30,2023-04-25,7.17,16.53
3395,11,2023-02-26,8.95,23.16
3396,3,2023-08-30,12.55,16.9
3397,13,2023-02-12,0.1,11.88
3398,11,2023-11-22,11.12,15.61
3399,29,2023-04-28,3.68,14.15
3400,28,2023-06-30,7.89,10.16
3401,19,2023-10-06,10.66,25.13
3402,23,2023-03-18,0.8,8.28
3403,12,2023-01-02,5.75,24.16
3404,31,2023-03-10,1.61,11.66
3405,1,2023-02-02,9.65,32.03
3406,29,2023-01-12,2.72,10.89
3407,19,2023-03-12,9.48,18.68
3408,31,2023-05-10,7.1,25.42
3409,5,2023-08-12,7.91,8.96
3410,11,2023-09-08,17.57,24.91
3411,28,2023-04-18,5.16,16.52
3412,26,2023-06-17,2.0,7.69
3413,5,2023-03-22,3.3,19.39
3414,21,2023-06-30,8.4,14.31
3415,22,2023-02-16,8.92,28.91
3416,2,2023-01-10,6.4,19.44
3417,24,2023-02-11,14.4,27.77
3418,3,2023-09-20,19.65,29.49
3419,8,2023-11-13,7.93,18.49
3420,20,2023-12-19,14.35,21.05
3421,17,2023-12-30,4.0,11.97
3422,9,2023-03-07,4.15,9.24
3423,28,2023-03-30,6.12,23.9
3424,14,2023-12-20,14.06,21.97
3425,4,2023-01-07,12.37,27.98
3426,14,2023-08-03,12.89,18.51
3427,1,2023-08-20,3.32,11.23
3428,9,2023-03-08,12.75,29.63
3429,16,2023-06-14,7.49,7.75
3430,3,2023-03-20,6.65,15.07
3431,15,2023-01-02,2.79,21.52
3432,13,2023-12-09,9.89,16.87
3433,18,2023-12-16,18.7,25.05
3434,10,2023-11-24,14.52,23.12
3435,18,2023-04-12,5.66,22.02
3436,30,2023-06-19,5.46,9.53
3437,14,2023-10-22,9.17,21.91
3438,8,2023-08-11,23.45,27.25
3439,10,2023-10-14,9.53,19.2
3440,2,2023-11-07,15.71,27.37
3441,8,2023-08-01,10.15,10.88
3442,26,2023-04-24,3.04,27.02
3443,8,2023-08-05,10.01,16.75
3444,28,2023-11-10,9.54,24.8
3445,25,2023-10-13,9.03,22.9
3446,31,2023-12-13,11.61,16.35
3447,20,2023-01-05,6.93,26.05
3448,16,2023-04-16,3.56,7.21
3449,1,2023-05-11,2.27,15.96
3450,24,2023-05-23,1.29,11.1
3451,17,2023-02-02,3.69,14.28
3452,2,2023-07-19,13.36,21.98
3453,7,2023-08-12,20.55,23.56
3454,26,2023-05-16,1.26,20.0
3455,30,2023-01-03,5.45,23.67
3456,2,2023-12-18,9.75,17.48
3457,19,2023-05-29,1.64,14.28
3458,22,2023-10-10,9.46,25.93
3459,2,2023-02-21,7.78,31.58
3460,22,2023-12-02,14.8,21.21
3461,7,2023-09-08,15.44,25.29
3462,27,2023-06-03,20.08,33.07
3463,10,2023-10-25,18.48,32.15
3464,27,2023-12-21,9.33,18.99
3465,11,2023-09-22,12.58,19.43
3466,1,2023-10-28,10.82,27.74
3467,9,2023-06-01,11.96,15.06
3468,7,2023-03-02,0.6,6.94
3469,23,2023-01-04,8.66,29.57
3470,21,2023-01-10,3.58,11.69
3471,27,2023-11-12,17.51,21.64
3472,27,2023-02-20,6.43,19.82
3473,13,2023-03-04,5.31,12.85
3474,22,2023-03-25,7.72,17.09
3475,22,2023-07-10,19.87,22.59
3476,11,2023-12-24,15.14,19.82
3477,16,2023-12-23,3.49,6.66
3478,11,2023-03-10,7.87,26.99
3479,4,2023-06-16,7.61,12.17
3480,33,2023-10-08,4.77,10.02
3481,13,2023-08-22,12.44,24.84
3482,29,2023-11-22,13.23,23.7
3483,20,2023-05-01,1.23,17.28
3484,23,2023-05-19,0.1,6.43
3485,4,2023-12-25,1.43,6.3
3486,20,2023-09-12,19.97,26.05
3487,26,2023-03-31,0.99,21.92
3488,22,2023-12-13,9.54,18.37
3489,13,2023-11-02,10.23,17.89
3490,24,2023-01-24,8.4,21.25
3491,7,2023-02-14,5.84,19.4
3492,8,2023-06-18,6.23,7.25
3493,11,2023-06-16,26.8,28.62
3494,21,2023-09-17,15.08,19.75
3495,28,2023-04-03,1.88,6.59
3496,30,2023-08-17,17.79,31.22
3497,12,2023-07-25,14.34,18.58
3498,3,2023-04-24,5.09,19.4
3499,6,2023-08-16,27.69,28.93
3500,18,2023-09-30,8.11,10.57
3501,2,2023-05-02,7.73,14.54
3502,2,2023-05-11,2.62,17.3
3503,23,2023-10-01,6.03,16.47
3504,33,2023-01-04,11.71,25.14
3505,31,2023-03-02,4.19,10.33
3506,28,2023-02-04,5.41,24.7
3507,20,2023-03-09,0.1,8.67
3508,12,2023-11-08,8.4,27.14
3509,15,2023-07-08,10.55,15.36
3510,22,2023-12-21,7.57,19.96
3511,19,2023-12-05,13.63,32.22
3512,24,2023-11-02,2.49,7.74
3513,12,2023-01-24,0.1,5.55
3514,21,2023-06-30,22.88,32.84
3515,27,2023-08-15,24.7,32.15
3516,21,2023-08-16,31.07,33.11
3517,32,2023-11-03,3.34,10.42
3518,6,2023-02-24,4.24,32.34
3519,13,2023-08-18,7.28,11.72
3520,15,2023-01-10,9.18,20.38
3521,20,2023-06-19,13.24,21.96
3522,30,2023-07-30,22.41,30.56
3523,10,2023-08-15,14.86,23.6
3524,17,2023-06-16,21.51,28.64
3525,7,2023-02-14,2.26,14.08
3526,25,2023-01-01,5.01,18.57
3527,23,2023-09-29,2.54,6.69
3528,30,2023-01-20,2.86,13.73
3529,7,2023-06-28,5.67,9.56
3530,11,2023-04-03,5.95,28.46
3531,8,2023-04-16,12.18,25.28
3532,13,2023-07-14,9.8,16.18
3533,25,2023-02-01,16.42,31.54
3534,1,2023-09-21,12.23,20.42
3535,13,2023-05-20,8.33,23.45
3536,30,2023-08-10,13.38,17.59
3537,5,2023-03-08,2.39,16.36
3538,33,2023-11-22,4.85,10.27
3539,15,2023-01-04,5.6,13.79
3540,32,2023-05-24,3.49,11.8
3541,25,2023-02-24,0.55,16.84
3542,8,2023-05-07,9.55,27.84
3543,31,2023-10-23,4.46,9.18
3544,9,2023-08-27,17.92,29.92
3545,7,2023-11-21,3.89,12.43
3546,22,2023-12-23,21.15,31.96
3547,26,2023-01-25,7.17,18.07
3548,15,2023-04-19,3.97,19.56
3549,32,2023-10-04,11.83,30.03
3550,23,2023-03-16,8.9,24.0
3551,33,2023-07-07,27.05,31.79
3552,33,2023-07-23,11.34,17.58
3553,33,2023-11-30,13.89,24.88
3554,7,2023-10-07,12.32,24.69
3555,17,2023-05-01,7.27,19.2
3556,30,2023-07-22,22.93,26.66
3557,16,2023-01-27,4.74,22.24
3558,1,2023-11-27,11.86,31.03
3559,1,2023-08-29,19.28,24.64
3560,16,2023-09-12,28.23,31.69
3561,19,2023-11-12,22.15,32.49
3562,20,2023-05-22,6.37,17.93
3563,21,2023-08-25,23.75,33.22
3564,17,2023-06-08,23.9,29.85
3565,18,2023-02-26,1.46,17.36
3566,3,2023-08-20,7.76,10.73
3567,26,2023-10-25,8.51,19.08
3568,11,2023-08-07,24.01,32.77
3569,9,2023-07-17,4.62,5.63
3570,22,2023-05-26,5.63,19.43
3571,15,2023-06-02,6.14,8.06
3572,29,2023-07-01,13.93,19.89
3573,7,2023-12-19,3.4,10.78
3574,26,2023-01-16,10.68,23.49
3575,17,2023-05-08,9.96,31.23
3576,22,2023-10-24,20.42,28.21
3577,33,2023-04-18,8.57,16.91
3578,22,2023-11-17,18.73,24.99
3579,4,2023-08-25,21.99,28.38
3580,28,2023-07-06,12.65,19.21
3581,33,2023-06-10,2.82,5.98
3582,29,2023-09-17,10.79,12.97
3583,15,2023-12-11,3.41,7.22
3584,32,2023-06-18,13.86,22.57
3585,27,2023-12-07,6.72,19.41
3586,5,2023-07-13,9.11,13.3
3587,31,2023-09-27,21.51,31.66
3588,20,2023-04-22,4.1,25.63
3589,20,2023-12-13,12.73,29.8
3590,3,2023-09-08,23.75,32.02
3591,14,2023-01-30,0.1,7.55
3592,29,2023-11-30,14.51,24.56
3593,7,2023-12-18,6.09,13.26
3594,30,2023-08-27,11.19,19.64
3595,25,2023-02-18,1.29,18.19
3596,13,2023-06-11,2.29,7.34
3597,2,2023-11-25,4.78,6.92
3598,1,2023-09-09,12.58,23.18
3599,33,2023-10-01,1.73,6.06
3600,14,2023-07-18,27.49,32.09
3601,11,2023-03-18,4.49,16.28
3602,13,2023-04-12,6.19,27.89
3603,33,2023-06-14,27.72,31.78
3604,19,2023-01-07,1.89,7.6
3605,16,2023-04-07,3.13,20.61
3606,27,2023-10-25,20.06,25.16
3607,22,2023-03-08,2.62,14.51
3608,22,2023-12-16,16.51,30.82
3609,3,2023-04-06,5.73,21.25
3610,15,2023-02-14,2.54,10.09
3611,9,2023-12-16,3.88,6.77
3612,26,2023-06-11,14.53,24.55
3613,13,2023-03-23,8.34,19.51
3614,30,2023-05-02,0.44,7.35
3615,21,2023-12-22,10.52,15.65
3616,22,2023-03-02,12.24,31.97
3617,19,2023-11-16,3.52,8.78
3618,29,2023-03-21,9.61,24.22
3619,17,2023-11-01,0.35,4.69
3620,4,2023-04-07,3.77,22.51
3621,9,2023-03-07,0.22,5.64
3622,16,2023-05-18,4.15,10.0
3623,31,2023-09-07,20.33,21.71
3624,5,2023-05-30,12.5,30.04
3625,28,2023-11-10,13.46,27.77
3626,22,2023-01-18,2.02,12.42
3627,16,2023-12-30,12.65,24.11
3628,23,2023-06-10,4.72,10.13
3629,24,2023-06-26,4.49,6.93
3630,29,2023-01-22,1.66,9.28
3631,10,2023-01-19,1.77,19.58
3632,3,2023-07-30,12.22,15.36
3633,8,2023-08-29,5.34,7.97
3634,17,2023-02-07,3.73,14.85
3635,13,2023-08-03,20.05,24.84
3636,20,2023-05-16,3.58,15.71
3637,24,2023-10-16,7.19,15.26
3638,18,2023-08-29,14.27,18.01
3639,26,2023-02-26,2.22,7.9
3640,11,2023-02-25,4.73,10.06
3641,16,2023-12-06,9.39,13.91
3642,6,2023-11-22,3.9,10.09
3643,10,2023-09-02,16.87,26.97
3644,1,2023-08-03,3.42,6.8
3645,21,2023-01-16,0.16,22.11
3646,29,2023-07-27,10.4,14.71
3647,7,2023-03-20,2.57,15.12
3648,11,2023-03-18,6.63,26.5
3649,16,2023-12-02,6.84,8.75
3650,2,2023-07-06,6.67,8.74
3651,25,2023-06-01,17.86,21.63
3652,19,2023-08-03,8.86,12.37
3653,23,2023-05-08,6.45,15.55
3654,1,2023-05-12,3.89,19.2
3655,24,2023-07-09,12.54,17.78
3656,21,2023-06-24,12.72,17.92
3657,22,2023-01-27,2.88,28.16
3658,9,2023-07-28,11.89,19.98
3659,14,2023-12-28,9.63,23.59
3660,22,2023-08-08,17.29,29.65
3661,1,2023-09-13,22.38,26.51
3662,32,2023-09-07,6.1,11.06
3663,20,2023-04-21,0.26,7.63
3664,15,2023-11-27,6.58,16.45
3665,9,2023-09-07,13.76,21.82
3666,27,2023-04-09,7.36,25.49
3667,4,2023-05-15,0.1,8.34
3668,27,2023-01-19,0.95,7.98
3669,2,2023-09-24,9.37,10.6
3670,12,2023-12-22,1.65,6.07
3671,16,2023-07-24,15.88,16.89
3672,25,2023-12-05,13.93,22.19
3673,10,2023-08-06,17.53,30.5
3674,2,2023-04-05,8.45,27.54
3675,12,2023-03-18,1.75,23.34
3676,4,2023-10-16,7.47,13.89
3677,29,2023-07-11,12.58,20.81
3678,22,2023-12-13,3.44,12.55
3679,2,2023-07-25,8.2,10.93
3680,7,2023-08-23,14.06,22.31
3681,3,2023-08-10,9.7,12.7
3682,30,2023-01-13,3.65,15.58
3683,5,2023-06-24,3.12,6.36
3684,7,2023-03-30,5.11,31.1
3685,3,2023-01-29,18.62,32.04
3686,14,2023-10-27,13.59,24.82
3687,14,2023-05-10,13.63,29.6
3688,20,2023-11-10,13.53,20.0
3689,3,2023-08-23,11.05,17.37
3690,28,2023-11-03,17.82,30.92
3691,31,2023-03-25,5.41,31.9
3692,8,2023-07-15,15.69,21.65
3693,12,2023-02-07,10.23,24.33
3694,13,2023-12-18,7.24,15.44
3695,16,2023-12-18,18.27,22.25
3696,15,2023-10-29,1.72,6.1
3697,5,2023-11-02,24.53,31.47
3698,11,2023-10-23,19.95,25.18
3699,25,2023-11-29,6.91,17.1
3700,10,2023-02-27,0.1,13.5
3701,1,2023-06-22,4.23,11.25
3702,15,2023-01-13,0.1,5.57
3703,31,2023-02-13,4.26,26.6
3704,11,2023-03-30,5.73,23.74
3705,27,2023-01-22,2.07,7.22
3706,4,2023-10-14,2.45,6.0
3707,9,2023-03-16,3.07,7.34
3708,33,2023-04-30,5.87,29.63
3709,30,2023-08-16,9.73,15.17
3710,18,2023-04-04,0.12,12.29
3711,30,2023-01-28,1.15,9.11
3712,21,2023-05-27,0.79,17.33
3713,21,2023-09-09,16.09,28.67
3714,29,2023-03-27,1.55,13.05
3715,10,2023-02-01,12.67,30.26
3716,26,2023-04-10,0.44,13.68
3717,10,2023-03-23,9.77,23.21
3718,2,2023-02-10,4.23,14.35
3719,11,2023-08-04,16.6,20.93
3720,4,2023-05-30,5.57,27.37
3721,17,2023-08-01,7.15,10.82
3722,27,2023-07-07,14.68,16.53
3723,33,2023-10-24,8.7,16.44
3724,21,2023-03-12,6.24,26.04
3725,18,2023-09-09,3.75,7.44
3726,27,2023-01-07,11.47,21.48
3727,27,2023-12-21,5.48,9.94
3728,2,2023-11-28,9.78,22.58
3729,28,2023-05-16,6.74,18.2
3730,29,2023-03-21,9.3,17.18
3731,17,2023-06-25,10.33,14.2
3732,12,2023-07-05,1.2,7.02
3733,30,2023-04-22,9.56,19.29
3734,29,2023-10-09,10.71,13.62
3735,30,2023-12-22,10.52,28.82
3736,17,2023-08-29,22.27,24.74
3737,32,2023-10-08,6.58,17.69
3738,17,2023-01-08,2.96,17.28
3739,29,2023-01-02,4.28,27.97
3740,18,2023-08-02,13.18,22.13
3741,21,2023-09-03,10.16,15.25
3742,30,2023-08-23,10.16,13.79
3743,4,2023-08-11,11.22,16.86
3744,6,2023-03-14,9.21,19.52
3745,33,2023-09-14,3.61,8.19
3746,30,2023-03-20,2.06,21.93
3747,20,2023-03-21,6.27,16.4
3748,26,2023-09-25,11.88,25.19
3749,4,2023-11-03,0.1,6.38
3750,9,2023-09-20,17.41,18.1
3751,10,2023-07-25,5.24,7.57
3752,5,2023-12-29,3.35,5.93
3753,25,2023-05-12,1.48,11.01
3754,8,2023-08-13,6.12,9.46
3755,2,2023-01-01,6.17,11.53
3756,22,2023-04-11,9.23,30.18
3757,32,2023-02-08,1.61,13.98
3758,28,2023-01-18,9.45,25.68
3759,22,2023-07-18,11.21,14.62
3760,26,2023-10-05,17.8,23.58
3761,33,2023-01-06,3.9,15.53
3762,13,2023-02-08,7.67,23.35
3763,26,2023-07-13,5.34,9.59
3764,20,2023-08-30,13.89,19.21
3765,24,2023-11-22,6.93,13.19
3766,5,2023-03-15,5.74,19.24
3767,30,2023-10-26,9.11,19.0
3768,13,2023-03-05,5.18,26.14
3769,12,2023-05-15,13.36,29.53
3770,9,2023-10-13,26.63,31.95
3771,24,2023-05-02,2.42,7.46
3772,24,2023-12-11,6.2,14.2
3773,18,2023-02-12,3.91,16.17
3774,26,2023-01-10,4.22,13.31
3775,6,2023-10-23,16.73,32.93
3776,6,2023-11-12,4.03,8.97
3777,17,2023-10-12,3.06,13.74
3778,2,2023-09-25,5.66,6.98
3779,29,2023-01-02,4.41,12.61
3780,8,2023-08-30,18.57,25.47
3781,1,2023-12-21,12.37,23.09
3782,33,2023-12-17,21.53,30.65
3783,26,2023-09-06,15.3,30.37
3784,7,2023-07-07,18.24,27.64
3785,11,2023-01-21,3.06,12.06
3786,31,2023-08-28,13.25,19.9
3787,7,2023-01-29,14.17,28.45
3788,31,2023-05-27,5.23,17.53
3789,4,2023-05-26,4.15,17.29
3790,15,2023-04-26,8.13,20.67
3791,28,2023-10-08,12.98,26.99
3792,24,2023-08-15,5.13,10.3
3793,25,2023-08-20,10.4,16.15
3794,10,2023-11-28,9.4,24.1
3795,19,2023-07-31,6.11,11.26
3796,6,2023-12-09,11.36,17.27
3797,4,2023-06-17,10.74,21.06
3798,5,2023-02-16,5.4,11.09
3799,3,2023-10-20,6.42,13.28
3800,1,2023-01-27,0.1,24.37
3801,31,2023-01-27,12.29,26.19
3802,7,2023-09-12,13.66,16.93
3803,24,2023-01-15,7.86,26.56
3804,12,2023-01-07,1.39,7.8
3805,24,2023-01-25,0.23,18.09
3806,10,2023-06-28,2.2,7.73
3807,19,2023-10-17,5.89,16.27
3808,31,2023-03-25,12.73,28.44
3809,15,2023-12-27,9.23,13.11
3810,12,2023-01-17,0.85,19.42
3811,6,2023-01-07,9.9,32.82
3812,12,2023-11-14,0.1,5.87
3813,31,2023-07-06,12.61,15.02
3814,31,2023-05-18,3.96,15.66
3815,30,2023-12-12,8.13,13.12
3816,22,2023-11-24,5.78,10.21
3817,15,2023-11-03,7.92,20.86
3818,28,2023-06-14,5.35,7.54
3819,29,2023-06-08,19.5,31.76
3820,17,2023-03-27,4.41,23.82
3821,23,2023-03-19,2.74,13.42
3822,25,2023-12-06,6.13,12.89
3823,17,2023-12-09,12.82,20.11
3824,11,2023-01-29,2.26,6.73
3825,19,2023-02-12,7.93,23.38
3826,26,2023-05-26,1.85,23.04
3827,8,2023-06-28,19.61,25.75
3828,14,2023-08-14,2.95,6.89
3829,19,2023-01-21,2.89,7.41
3830,24,2023-02-17,1.57,21.13
3831,13,2023-05-03,4.62,12.34
3832,30,2023-11-10,14.23,25.81
3833,15,2023-08-16,18.98,24.56
3834,28,2023-07-22,17.04,28.38
3835,29,2023-07-14,7.85,13.31
3836,8,2023-12-13,12.45,16.73
3837,25,2023-01-03,3.87,21.39
3838,21,2023-06-25,10.81,21.74
3839,32,2023-02-15,4.09,23.9
3840,30,2023-06-04,10.44,12.54
3841,3,2023-07-05,13.01,17.39
3842,20,2023-11-12,8.5,28.42
3843,26,2023-09-22,2.9,7.49
3844,33,2023-02-10,8.25,18.03
3845,18,2023-05-20,3.73,17.03
3846,3,2023-09-21,13.53,16.59
3847,4,2023-04-19,5.4,24.96
3848,22,2023-09-15,20.24,23.63
3849,26,2023-03-29,0.1,9.41
3850,19,2023-01-24,3.17,7.43
3851,23,2023-08-16,3.39,5.23
3852,17,2023-05-16,3.35,14.36
3853,22,2023-01-14,4.31,12.71
3854,28,2023-04-18,0.1,7.83
3855,12,2023-05-13,3.8,26.28
3856,24,2023-05-05,0.79,7.94
3857,21,2023-03-16,6.64,14.39
3858,29,2023-10-30,12.45,16.01
3859,7,2023-02-19,5.06,15.24
3860,8,2023-02-16,15.1,27.54
3861,4,2023-12-25,15.88,29.62
3862,24,2023-12-21,15.11,27.9
3863,5,2023-10-01,14.01,22.07
3864,17,2023-07-30,15.75,21.37
3865,28,2023-09-19,4.18,7.47
3866,21,2023-11-02,10.96,21.05
3867,15,2023-03-26,5.47,26.2
3868,5,2023-05-05,4.14,11.39
3869,23,2023-10-23,0.1,5.5
3870,27,2023-03-02,2.79,23.98
3871,33,2023-12-07,5.11,13.73
3872,14,2023-01-27,0.13,19.49
3873,30,2023-12-22,13.34,27.18
3874,13,2023-11-30,15.21,26.33
3875,18,2023-12-21,2.39,11.88
3876,1,2023-01-21,0.1,15.41
3877,10,2023-03-17,0.1,20.77
3878,27,2023-05-16,10.71,20.95
3879,10,2023-06-27,13.49,21.63
3880,32,2023-12-06,9.33,19.89
3881,9,2023-01-05,1.44,10.21
3882,22,2023-06-19,21.87,27.36
3883,19,2023-10-07,10.61,15.09
3884,11,2023-10-22,16.98,24.81
3885,31,2023-10-08,13.91,19.46
3886,7,2023-11-09,10.36,23.06
3887,10,2023-02-02,8.43,19.26
3888,19,2023-08-29,15.74,27.08
3889,17,2023-11-08,0.46,5.85
3890,18,2023-08-17,18.77,29.33
3891,20,2023-07-17,7.97,11.9
3892,1,2023-05-31,6.81,15.63
3893,12,2023-10-26,4.33,13.04
3894,16,2023-08-22,24.86,25.9
3895,7,2023-09-04,19.35,27.16
3896,17,2023-12-16,0.1,7.17
3897,31,2023-04-03,1.35,6.45
3898,6,2023-05-15,5.93,12.57
3899,28,2023-02-10,3.74,21.58
3900,30,2023-04-04,2.05,9.26
3901,32,2023-06-22,12.28,20.05
3902,4,2023-05-19,9.94,23.23
3903,23,2023-03-15,0.33,9.76
3904,12,2023-08-05,13.08,21.21
3905,29,2023-08-08,16.2,17.93
3906,33,2023-09-23,5.55,9.11
3907,30,2023-10-29,4.97,14.1
3908,30,2023-08-29,10.1,13.08
3909,22,2023-05-31,14.59,31.06
3910,18,2023-06-18,20.77,30.18
3911,33,2023-05-13,0.57,12.51
3912,29,2023-05-31,9.93,22.23
3913,5,2023-05-01,9.45,22.9
3914,18,2023-01-03,0.77,20.05
3915,8,2023-11-09,10.21,17.14
3916,9,2023-10-25,19.37,26.05
3917,14,2023-08-01,15.92,26.54
3918,1,2023-12-20,2.66,10.02
3919,22,2023-11-05,9.32,24.74
3920,28,2023-04-04,7.81,15.78
3921,30,2023-06-20,2.76,5.16
3922,5,2023-12-24,13.78,26.2
3923,14,2023-05-09,2.83,10.8
3924,25,2023-05-08,4.47,16.05
3925,2,2023-02-26,10.15,30.05
3926,10,2023-05-23,3.79,14.14
3927,19,2023-05-31,5.84,18.8
3928,31,2023-11-06,7.99,16.37
3929,16,2023-08-05,16.72,18.72
3930,23,2023-07-28,17.98,27.6
3931,8,2023-02-05,17.26,32.18
3932,24,2023-07-29,16.19,29.35
3933,26,2023-03-11,9.75,28.87
3934,9,2023-12-26,13.17,26.33
3935,16,2023-02-01,9.04,20.32
3936,30,2023-01-15,2.85,17.74
3937,27,2023-06-21,5.07,7.46
3938,17,2023-09-23,11.3,17.91
3939,2,2023-06-11,19.3,28.3
3940,15,2023-02-22,6.18,12.26
3941,25,2023-01-18,7.85,32.71
3942,9,2023-12-28,8.55,14.65
3943,9,2023-08-19,21.8,30.46
3944,20,2023-05-04,14.85,32.98
3945,16,2023-01-28,4.0,15.72
3946,14,2023-08-14,9.63,13.39
3947,12,2023-11-30,1.76,7.14
3948,32,2023-02-04,2.04,21.6
3949,27,2023-11-22,21.41,30.51
3950,11,2023-05-26,3.5,15.71
3951,20,2023-08-22,4.13,8.0
3952,23,2023-08-03,17.17,21.61
3953,13,2023-02-02,1.35,31.05
3954,7,2023-03-08,6.53,15.74
3955,5,2023-04-18,0.68,8.6
3956,1,2023-09-09,18.69,31.05
3957,12,2023-10-13,5.22,14.67
3958,32,2023-10-04,7.53,14.35
3959,4,2023-07-22,5.47,13.9
3960,27,2023-02-09,16.12,31.77
3961,21,2023-12-23,12.97,25.52
3962,20,2023-06-27,7.75,13.88
3963,33,2023-06-19,11.03,16.17
3964,33,2023-07-25,21.8,28.27
3965,25,2023-04-29,1.66,12.67
3966,23,2023-08-10,8.37,18.01
3967,21,2023-12-29,6.84,20.05
3968,19,2023-02-10,17.11,31.95
3969,2,2023-03-26,5.95,21.53
3970,12,2023-06-23,2.39,5.09
3971,9,2023-02-08,9.66,26.13
3972,11,2023-12-06,5.94,15.93
3973,25,2023-08-10,6.7,10.87
3974,3,2023-06-11,6.83,11.49
3975,18,2023-07-19,3.82,8.31
3976,20,2023-03-31,4.95,32.27
3977,33,2023-03-22,14.96,31.08
3978,19,2023-08-18,26.85,29.32
3979,3,2023-06-18,28.52,31.71
3980,10,2023-01-23,7.49,23.6
3981,16,2023-02-10,11.7,28.81
3982,15,2023-12-12,12.6,19.56
